,measure,medium,unit,economy,transport_type,vehicle_type,fuel,comment,scope,frequency,date,dataset,drive,value
1557,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2012,iea_ev_explorer $ historical,bev,2.7000000700354e-05
1558,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2013,iea_ev_explorer $ historical,bev,5.7999999262392e-05
1559,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2013,iea_ev_explorer $ historical,bev,0.0007652173742004
1560,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,iea_ev_explorer $ historical,bev,0.0004300000146031
1561,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,iea_ev_explorer $ historical,bev,0.0005499999970197
1562,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2014,iea_ev_explorer $ historical,bev,0.0011351351802413
1563,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2014,iea_ev_explorer $ historical,bev,8.399999700486599e-05
1564,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2015,iea_ev_explorer $ historical,bev,9.2000002041459e-05
1565,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2015,iea_ev_explorer $ historical,bev,0.0012970149183451
1566,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,iea_ev_explorer $ historical,bev,0.0006700000166893
1567,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,iea_ev_explorer $ historical,bev,0.0007400000095367
1568,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2016,iea_ev_explorer $ historical,bev,0.001437908496732
1569,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2016,iea_ev_explorer $ historical,bev,0.000120000001043
1570,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,iea_ev_explorer $ historical,bev,0.000120000001043
1571,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2017,iea_ev_explorer $ historical,bev,0.0015500000119209
1572,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,iea_ev_explorer $ historical,bev,0.0007999999821186
1573,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,bev,0.0008500000089406
1574,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,bev,0.0017217391988505
1575,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,bev,4.400000034365e-06
1576,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,bev,0.0001700000092387
1577,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,bev,0.0001999999955296
1578,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,bev,4.6999999321997e-05
1579,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,bev,0.0018923076758017
1580,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,bev,0.0009200000017881
1581,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,bev,0.0010999999940395
1582,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,bev,0.0020999999443689
1583,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,bev,4.6999999321997e-05
1584,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,bev,0.0002500000037252
1585,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,bev,0.0002500000037252
1586,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,bev,4.6999999321997e-05
1587,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,bev,0.0023999999551212
1588,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,bev,0.0011999999731779
1589,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,bev,0.0031000000238418
1590,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,bev,0.0032780487072177
1591,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,bev,4.8000002279877006e-05
1592,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,bev,0.0003700000047683
1593,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2010,iea_ev_explorer $ historical,phev,0.0
1594,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2011,iea_ev_explorer $ historical,phev,0.0
1595,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2011,iea_ev_explorer $ historical,phev,2.622541448417169e-07
1596,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2011,iea_ev_explorer $ historical,phev,0.0
1597,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2012,iea_ev_explorer $ historical,phev,0.0
1598,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2012,iea_ev_explorer $ historical,phev,0.0001851219465819
1599,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2012,iea_ev_explorer $ historical,phev,0.0
1600,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2013,iea_ev_explorer $ historical,phev,0.0
1601,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2013,iea_ev_explorer $ historical,phev,0.0004347825989775
1602,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2013,iea_ev_explorer $ historical,phev,0.0
1603,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2014,iea_ev_explorer $ historical,phev,0.0
1604,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2014,iea_ev_explorer $ historical,phev,0.0006648648912842
1605,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2014,iea_ev_explorer $ historical,phev,0.0
1606,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2015,iea_ev_explorer $ historical,phev,0.0
1607,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2015,iea_ev_explorer $ historical,phev,0.0009029850697339
1608,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2015,iea_ev_explorer $ historical,phev,0.0
1609,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2016,iea_ev_explorer $ historical,phev,0.0
1610,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2016,iea_ev_explorer $ historical,phev,0.0010620915032679
1611,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2016,iea_ev_explorer $ historical,phev,0.0
1612,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,iea_ev_explorer $ historical,phev,0.0
1613,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2017,iea_ev_explorer $ historical,phev,0.0015500000119209
1614,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2017,iea_ev_explorer $ historical,phev,0.0
1615,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,phev,0.0
1616,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,phev,0.0018782609442005
1617,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,phev,0.0
1618,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2018,iea_ev_explorer $ historical,phev,0.0
1619,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,phev,0.0
1620,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,phev,0.0
1621,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,phev,0.0022076922884354
1622,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2019,iea_ev_explorer $ historical,phev,0.0
1623,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,phev,0.0
1624,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,phev,0.0023999999364217
1625,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,phev,0.0
1626,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2020,iea_ev_explorer $ historical,phev,0.0
1627,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,phev,0.0
1628,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,phev,0.0
1629,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,phev,0.0026999999495113
1630,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2021,iea_ev_explorer $ historical,phev,0.0
1631,stock_share,road,percent,08_JPN,freight,lcv,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,phev,0.0
1632,stock_share,road,percent,08_JPN,passenger,lpv,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,phev,0.0031219511497311
1633,stock_share,road,percent,08_JPN,freight,ht,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,phev,0.0
1634,stock_share,road,percent,08_JPN,passenger,bus,all,no_comment,national,yearly,2022,iea_ev_explorer $ historical,phev,0.0
1635,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2005,iea_fuel_economy $ gfei,ice,2.6334e-09
1636,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2008,iea_fuel_economy $ gfei,ice,2.394e-09
1637,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2010,iea_fuel_economy $ gfei,ice,2.394e-09
1638,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2011,iea_fuel_economy $ gfei,ice,2.3256000000000003e-09
1639,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2012,iea_fuel_economy $ gfei,ice,2.1888e-09
1640,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2013,iea_fuel_economy $ gfei,ice,2.0862e-09
1641,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2014,iea_fuel_economy $ gfei,ice,1.9836e-09
1642,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2015,iea_fuel_economy $ gfei,ice,2.1204e-09
1643,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2016,iea_fuel_economy $ gfei,ice,2.1204e-09
1644,efficiency,road,km_per_pj,08_JPN,combined,all,all,no_comment,national,yearly,2017,iea_fuel_economy $ gfei,ice,2.1204e-09
1645,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,bev,0.03
1646,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,cng,0.03
1647,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,d,0.03
1648,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,g,0.03
1649,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,lpg,0.03
1650,turnover_rate,road,%,08_JPN,passenger,2w,all,no_comment,national,yearly,2017,turnover_rate_est,g,0.03
1651,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,d,0.03
1652,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,fcev,0.03
1653,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,g,0.03
1654,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,lpg,0.03
1655,turnover_rate,road,%,08_JPN,passenger,2w,all,no_comment,national,yearly,2017,turnover_rate_est,bev,0.03
1656,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,bev,0.03
1657,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,fcev,0.03
1658,turnover_rate,road,%,08_JPN,freight,ht,all,no_comment,national,yearly,2017,turnover_rate_est,phevd,0.03
1659,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,phevd,0.03
1660,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,bev,0.03
1661,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,d,0.03
1662,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,fcev,0.03
1663,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,g,0.03
1664,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,lpg,0.03
1665,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,phevg,0.03
1666,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,bev,0.03
1667,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,d,0.03
1668,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,fcev,0.03
1669,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,g,0.03
1670,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,lpg,0.03
1671,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,phevg,0.03
1672,turnover_rate,road,%,08_JPN,freight,2w,all,no_comment,national,yearly,2017,turnover_rate_est,bev,0.03
1673,turnover_rate,road,%,08_JPN,freight,2w,all,no_comment,national,yearly,2017,turnover_rate_est,g,0.03
1674,turnover_rate,road,%,08_JPN,freight,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,cng,0.03
1675,turnover_rate,road,%,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,turnover_rate_est,cng,0.03
1676,turnover_rate,road,%,08_JPN,passenger,ldv,all,no_comment,national,yearly,2017,turnover_rate_est,cng,0.03
1677,stocks,road,stocks,08_JPN,passenger,2w,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,ice_g,11350901.0
1678,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,ice_d,209356.0
1679,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,fcev,4.0
1680,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,ice_g,13825.0
1681,stocks,road,stocks,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,lpg,110.0
1682,energy,air,pj,08_JPN,freight,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,all,14.858900124514156
1683,energy,air,pj,08_JPN,passenger,all,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,all,131.33176292822654
1684,energy,road,pj,08_JPN,freight,ht,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,bev,0.0090724127296313
1685,energy,road,pj,08_JPN,passenger,2w,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,bev,0.0
1686,energy,road,pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,bev,0.0
1687,energy,road,pj,08_JPN,freight,ht,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,cng,2.152433879832268
1688,energy,road,pj,08_JPN,freight,ht,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,ice_d,460.8011400202248
1689,energy,road,pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,ice_d,124.71487208319796
1690,energy,road,pj,08_JPN,freight,ht,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,fcev,0.0
1691,energy,road,pj,08_JPN,passenger,bus,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,fcev,0.0007076491183579
1692,energy,road,pj,08_JPN,freight,ht,all,no_comment,national,yearly,2017,8th_-_new_vtypes_and_drives $ reference,ice_g,347.2562740879848
